,cross_val_dict,accuracy_dict,best_estimators
"Voting Classifier Soft scaled tuned ['pclass', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8820033955857386,0.7938931297709924,
"Voting Classifier Hard tuned ['pclass', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare']",0.8811544991511036,0.7557251908396947,
"Voting Classifier Hard tuned ['pclass', 'parch', 'fare_per_person', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8803056027164686,0.7938931297709924,
"Voting Classifier Soft tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch', 'fare_per_person']",0.8803056027164686,0.7786259541984732,
"Voting Classifier Soft scaled tuned ['pclass', 'parch', 'family_size', 'is_alone', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare', 'fare_per_person_scaled']",0.8803056027164686,0.7938931297709924,
"Voting Classifier Soft scaled tuned ['sibsp', 'parch', 'family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8803056027164686,0.7938931297709924,
"Voting Classifier Soft scaled tuned ['pclass', 'family_size', 'fare_per_person', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'fare_per_person_binned', 'fare']",0.8794567062818336,0.8091603053435115,
"Voting Classifier Hard tuned ['pclass', 'parch', 'fare_per_person', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'fare_per_person_binned', 'fare']",0.8786078098471987,0.7862595419847328,
"Voting Classifier Soft scaled tuned ['pclass', 'sibsp', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare', 'fare_per_person_scaled']",0.8786078098471987,0.7938931297709924,
"Voting Classifier Soft scaled tuned ['pclass', 'sibsp', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8786078098471987,0.7633587786259542,
"Voting Classifier Hard tuned ['pclass', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8777589134125636,0.7709923664122137,
"Voting Classifier Hard tuned ['pclass', 'sibsp', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8760611205432938,0.7633587786259542,
"Voting Classifier Hard tuned ['pclass', 'sibsp', 'fare_per_person', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8760611205432938,0.7633587786259542,
"Voting Classifier Hard tuned ['sibsp', 'parch', 'family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8752122241086587,0.7633587786259542,
"Voting Classifier Soft scaled tuned ['sibsp', 'family_size', 'fare_per_person', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'fare', 'fare_per_person_scaled']",0.8752122241086587,0.8015267175572519,
"Voting Classifier Hard tuned ['pclass', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare', 'fare_per_person_scaled']",0.8743633276740238,0.7709923664122137,
"Voting Classifier Hard tuned ['sibsp', 'family_size', 'fare_per_person', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'fare', 'fare_per_person_scaled']",0.8735144312393888,0.7557251908396947,
"Voting Classifier Soft tuned ['family_size', 'fare_per_person', 'is_alone', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_scaled']",0.8726655348047538,0.7709923664122137,
"Voting Classifier Hard tuned ['family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'fare']",0.8726655348047538,0.7633587786259542,
"Voting Classifier Hard tuned ['pclass', 'sibsp', 'parch', 'fare_per_person', 'deck_encoded', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8718166383701188,0.7938931297709924,
"Voting Classifier Hard tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch', 'fare_per_person', 'fare']",0.8718166383701188,0.7633587786259542,
"Voting Classifier Hard tuned ['pclass', 'family_size', 'fare_per_person', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'fare_per_person_binned', 'fare']",0.8709677419354839,0.7862595419847328,
"Voting Classifier Soft scaled tuned ['family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'fare']",0.8709677419354839,0.7938931297709924,
"Voting Classifier Hard scaled tuned ['pclass', 'sibsp', 'parch', 'fare_per_person', 'deck_encoded', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.870118845500849,0.7938931297709924,
"Voting Classifier Hard scaled tuned ['pclass', 'parch', 'fare_per_person', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.868421052631579,0.7938931297709924,
"Voting Classifier Hard scaled tuned ['pclass', 'sibsp', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8675721561969439,0.7709923664122137,
"Voting Classifier Soft scaled tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch', 'fare_per_person', 'fare']",0.8675721561969439,0.7786259541984732,
"Voting Classifier Hard tuned ['pclass', 'family_size', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare', 'fare_per_person_scaled']",0.866723259762309,0.7862595419847328,
"Voting Classifier Soft tuned ['pclass', 'fare_per_person', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded']",0.866723259762309,0.7480916030534351,
"Voting Classifier Soft scaled tuned ['sibsp', 'parch', 'family_size', 'fare_per_person', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_binned', 'fare_per_person_scaled']",0.865874363327674,0.7786259541984732,
"Voting Classifier Soft scaled tuned ['family_size', 'fare_per_person', 'is_alone', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_scaled']",0.865025466893039,0.7709923664122137,
"Voting Classifier Hard scaled tuned ['pclass', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare']",0.865025466893039,0.7633587786259542,
"Voting Classifier Soft tuned ['sibsp', 'family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'multiple_cabins', 'fare_per_person_binned']",0.8641765704584041,0.7709923664122137,
"Voting Classifier Soft scaled tuned ['sibsp', 'family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'multiple_cabins', 'fare_per_person_binned']",0.8641765704584041,0.7709923664122137,
"Voting Classifier Hard scaled tuned ['pclass', 'family_size', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare', 'fare_per_person_scaled']",0.8633276740237691,0.8015267175572519,
"Voting Classifier Hard scaled tuned ['pclass', 'sibsp', 'fare_per_person', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8633276740237691,0.7862595419847328,
"Voting Classifier Hard scaled tuned ['pclass', 'sibsp', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'multiple_cabins', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8633276740237691,0.7709923664122137,
"Voting Classifier Hard tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch', 'fare_per_person']",0.8599320882852292,0.7709923664122137,
"Voting Classifier Hard scaled tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch', 'fare_per_person', 'fare']",0.8599320882852292,0.7786259541984732,
"Voting Classifier Soft scaled tuned ['pclass', 'fare_per_person', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded']",0.8582342954159593,0.7709923664122137,
"Voting Classifier Hard scaled tuned ['pclass', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'deck_encoded_no_missing', 'multiple_cabins', 'fare', 'fare_per_person_scaled']",0.8582342954159593,0.7862595419847328,
"Voting Classifier Hard scaled tuned ['sibsp', 'family_size', 'fare_per_person', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded', 'deck_encoded_no_missing', 'fare', 'fare_per_person_scaled']",0.8573853989813243,0.7862595419847328,
"Voting Classifier Hard scaled tuned ['pclass', 'parch', 'family_size', 'fare_per_person', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'fare_per_person_binned', 'fare', 'fare_per_person_scaled']",0.8573853989813243,0.7709923664122137,
"Voting Classifier Soft scaled tuned ['pclass', 'parch', 'family_size', 'is_alone', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_binned']",0.8565365025466893,0.7786259541984732,
