,sex_encoded,pclass,deck_encoded,title_categorical_encoded,multiple_cabins,family_size,sibsp,parch,fare_per_person,fare,embarked_encoded,age_group_encoded,deck_encoded_no_missing,is_alone,fare_per_person_scaled,fare_per_person_binned,name,sex,age,ticket,cabin,embarked,age_group,title,title_categorical,deck
0,0.32366571498057417,0.10459220041576964,0.09371747067531501,0.09328210975594904,0.06791024481980365,0.0523923097541774,0.05083207170053822,0.037749041527173566,0.03126996373441787,0.031029782327120142,0.029692037916988,0.029061059832658463,0.020756521446457076,0.016272332662986697,0.014689120143789355,0.012495040908380684,0,0,0,0,0,0,0,0,0,0
1,308.0,324.0,296.0,258.0,280.0,320.0,272.0,314.0,310.0,290.0,304.0,280.0,312.0,272.0,322.0,294.0,0,0,0,0,0,0,0,0,0,0
2,0.4036582066587021,0.39283000439075855,0.3948391092451732,0.40515515362584936,0.39229458077233503,0.39309565134724034,0.39174882204348493,0.39276500476071274,0.3909966430918828,0.3922311404354173,0.39297742202821,0.3956727748139673,0.39261951301699904,0.39152560856896396,0.39168134327716353,0.39273368553070753,0,0,0,0,0,0,0,0,0,0
